order_id,customer_id,location_id,order_date,ship_date,ship_mode,order_priority
TU-2015-EH4125134-42271,EH-4125134,2882,2015-09-24,2015-09-28,Standard Class,High
TU-2015-EM4065134-42229,EM-4065134,2881,2015-08-13,2015-08-18,Standard Class,High
TU-2015-EM4140134-42276,EM-4140134,2844,2015-09-29,2015-10-04,Standard Class,Medium
TU-2015-EN3780134-42164,EN-3780134,2912,2015-06-09,2015-06-11,First Class,Medium
TU-2015-FH4275134-42235,FH-4275134,2931,2015-08-19,2015-08-24,Standard Class,Medium
TU-2015-FM4215134-42210,FM-4215134,2882,2015-07-25,2015-07-30,Standard Class,Medium
TU-2015-FM4215134-42273,FM-4215134,2851,2015-09-26,2015-10-01,Standard Class,Medium
TU-2015-FM4380134-42257,FM-4380134,2852,2015-09-10,2015-09-14,Standard Class,Medium
TU-2015-FM4380134-42368,FM-4380134,2893,2015-12-30,2016-01-03,Standard Class,Medium
TU-2015-FO4305134-42259,FO-4305134,2903,2015-09-12,2015-09-14,First Class,Medium
TU-2015-FP4320134-42263,FP-4320134,2882,2015-09-16,2015-09-21,Standard Class,Medium
TU-2015-FP4320134-42342,FP-4320134,2882,2015-12-04,2015-12-10,Standard Class,Medium
TU-2015-GA4515134-42027,GA-4515134,2889,2015-01-23,2015-01-25,First Class,High
TU-2015-GA4725134-42250,GA-4725134,2885,2015-09-03,2015-09-08,Standard Class,High
TU-2015-GA4725134-42299,GA-4725134,2891,2015-10-22,2015-10-27,Second Class,Medium
TU-2015-GG4650134-42266,GG-4650134,2882,2015-09-19,2015-09-21,Second Class,Medium
TU-2015-GM4455134-42161,GM-4455134,2850,2015-06-06,2015-06-10,Standard Class,High
TU-2015-GM4695134-42147,GM-4695134,2902,2015-05-23,2015-05-28,Standard Class,High
TU-2015-GR4560134-42159,GR-4560134,2882,2015-06-04,2015-06-07,First Class,Critical
TU-2015-GT4755134-42166,GT-4755134,2882,2015-06-11,2015-06-11,Same Day,High
TU-2015-GT4755134-42326,GT-4755134,2844,2015-11-18,2015-11-19,First Class,Medium
TU-2015-GW4605134-42355,GW-4605134,2882,2015-12-17,2015-12-23,Standard Class,Medium
TU-2015-GZ4545134-42339,GZ-4545134,2877,2015-12-01,2015-12-05,Standard Class,Medium
TU-2015-HA4905134-42356,HA-4905134,2882,2015-12-18,2015-12-22,Standard Class,Medium
TU-2015-HA4920134-42236,HA-4920134,2899,2015-08-20,2015-08-27,Standard Class,Low
TU-2015-HG4845134-42228,HG-4845134,2904,2015-08-12,2015-08-16,Second Class,High
TU-2015-HK4890134-42152,HK-4890134,2932,2015-05-28,2015-06-02,Standard Class,Medium
TU-2015-HP4815134-42272,HP-4815134,2931,2015-09-25,2015-09-29,Second Class,Medium
TU-2015-HP4815134-42306,HP-4815134,2844,2015-10-29,2015-11-01,First Class,High
TU-2015-HR4830134-42022,HR-4830134,2936,2015-01-18,2015-01-25,Standard Class,Medium
TU-2015-IG5085134-42038,IG-5085134,2850,2015-02-03,2015-02-05,Second Class,Critical
TU-2015-IM5055134-42237,IM-5055134,2891,2015-08-21,2015-08-25,Standard Class,High
TU-2015-JB6000134-42195,JB-6000134,2927,2015-07-10,2015-07-16,Standard Class,Medium
TU-2015-JC5775134-42166,JC-5775134,2934,2015-06-11,2015-06-15,Second Class,Medium
TU-2015-JD5895134-42367,JD-5895134,2848,2015-12-29,2016-01-01,First Class,Critical
TU-2015-JD6015134-42327,JD-6015134,2878,2015-11-19,2015-11-23,Standard Class,Medium
TU-2015-JE5475134-42284,JE-5475134,2837,2015-10-07,2015-10-12,Standard Class,Medium
TU-2015-JE5475134-42313,JE-5475134,2882,2015-11-05,2015-11-10,Standard Class,High
TU-2015-JE5745134-42175,JE-5745134,2898,2015-06-20,2015-06-26,Standard Class,Medium
TU-2015-JF5190134-42042,JF-5190134,2915,2015-02-07,2015-02-13,Standard Class,Low
TU-2015-JG5115134-42364,JG-5115134,2844,2015-12-26,2015-12-28,Second Class,High
TU-2015-JG5805134-42236,JG-5805134,2837,2015-08-20,2015-08-24,Standard Class,Medium
TU-2015-JH6180134-42342,JH-6180134,2882,2015-12-04,2015-12-09,Standard Class,Medium
TU-2015-JJ5445134-42350,JJ-5445134,2882,2015-12-12,2015-12-19,Standard Class,Low
TU-2015-JL5235134-42368,JL-5235134,2916,2015-12-30,2016-01-01,First Class,High
TU-2015-JM6195134-42357,JM-6195134,2881,2015-12-19,2015-12-23,Standard Class,Medium
TU-2015-JO5145134-42364,JO-5145134,2837,2015-12-26,2016-01-02,Standard Class,Medium
TU-2015-JO5550134-42292,JO-5550134,2882,2015-10-15,2015-10-19,Standard Class,Medium
TU-2015-JP5520134-42257,JP-5520134,2862,2015-09-10,2015-09-16,Standard Class,Medium
TU-2015-JW5955134-42263,JW-5955134,2882,2015-09-16,2015-09-20,Standard Class,High
TU-2015-KC6675134-42350,KC-6675134,2906,2015-12-12,2015-12-16,Standard Class,Medium
TU-2015-KF6285134-42145,KF-6285134,2862,2015-05-21,2015-05-22,First Class,High
TU-2015-KF6285134-42337,KF-6285134,2914,2015-11-29,2015-11-30,First Class,Medium
TU-2015-KH6690134-42101,KH-6690134,2888,2015-04-07,2015-04-09,First Class,High
TU-2015-KL6555134-42194,KL-6555134,2882,2015-07-09,2015-07-12,Second Class,Medium
TU-2015-KN6450134-42249,KN-6450134,2882,2015-09-02,2015-09-07,Standard Class,Medium
TU-2015-KN6705134-42246,KN-6705134,2892,2015-08-30,2015-09-03,Standard Class,Medium
TU-2015-KT6465134-42054,KT-6465134,2899,2015-02-19,2015-02-23,Second Class,Medium
TU-2015-KW6570134-42130,KW-6570134,2934,2015-05-06,2015-05-11,Standard Class,Medium
TU-2015-LC6930134-42078,LC-6930134,2893,2015-03-15,2015-03-18,First Class,Critical
TU-2015-LC6960134-42178,LC-6960134,2931,2015-06-23,2015-06-28,Standard Class,Medium
TU-2015-LF7185134-42192,LF-7185134,2845,2015-07-07,2015-07-12,Standard Class,High
TU-2015-LH6750134-42173,LH-6750134,2882,2015-06-18,2015-06-24,Standard Class,Medium
TU-2015-LO7170134-42271,LO-7170134,2844,2015-09-24,2015-09-28,Standard Class,Medium
TU-2015-LP7080134-42099,LP-7080134,2926,2015-04-05,2015-04-09,Standard Class,Medium
TU-2015-LP7080134-42185,LP-7080134,2899,2015-06-30,2015-07-04,Standard Class,Medium
TU-2015-LS6945134-42174,LS-6945134,2837,2015-06-19,2015-06-23,Standard Class,Medium
TU-2015-LS7230134-42039,LS-7230134,2882,2015-02-04,2015-02-10,Standard Class,Medium
TU-2015-LS7230134-42270,LS-7230134,2854,2015-09-23,2015-09-28,Standard Class,Medium
TU-2015-LW6825134-42337,LW-6825134,2891,2015-11-29,2015-12-04,Standard Class,Medium
TU-2015-MA7995134-42353,MA-7995134,2897,2015-12-15,2015-12-20,Standard Class,High
TU-2015-MD7860134-42173,MD-7860134,2844,2015-06-18,2015-06-21,First Class,High
TU-2015-MG7695134-42034,MG-7695134,2873,2015-01-30,2015-02-04,Standard Class,Medium
TU-2015-MG8205134-42368,MG-8205134,2855,2015-12-30,2015-12-31,First Class,High
TU-2015-MH7785134-42362,MH-7785134,2895,2015-12-24,2015-12-31,Standard Class,Medium
TU-2015-MH8115134-42150,MH-8115134,2882,2015-05-26,2015-05-31,Standard Class,Medium
TU-2015-ML8265134-42169,ML-8265134,2882,2015-06-14,2015-06-14,Same Day,Critical
TU-2015-MM7260134-42073,MM-7260134,2883,2015-03-10,2015-03-14,Second Class,Medium
TU-2015-MM8055134-42336,MM-8055134,2921,2015-11-28,2015-12-04,Standard Class,Medium
TU-2015-MO7500134-42088,MO-7500134,2856,2015-03-25,2015-03-25,Same Day,Critical
TU-2015-MP8175134-42119,MP-8175134,2875,2015-04-25,2015-04-28,Second Class,Medium
TU-2015-MS7830134-42238,MS-7830134,2850,2015-08-22,2015-08-28,Standard Class,Medium
TU-2015-MS7830134-42365,MS-7830134,2882,2015-12-27,2015-12-29,First Class,High
TU-2015-MZ7335134-42119,MZ-7335134,2920,2015-04-25,2015-04-30,Standard Class,Medium
TU-2015-MZ7335134-42257,MZ-7335134,2852,2015-09-10,2015-09-14,Standard Class,High
TU-2015-NB8655134-42142,NB-8655134,2891,2015-05-18,2015-05-23,Standard Class,High
TU-2015-NC8535134-42231,NC-8535134,2894,2015-08-15,2015-08-19,Standard Class,Medium
TU-2015-ND8370134-42321,ND-8370134,2873,2015-11-13,2015-11-16,First Class,High
TU-2015-NS8640134-42180,NS-8640134,2936,2015-06-25,2015-06-27,Second Class,High
TU-2015-NW8400134-42225,NW-8400134,2873,2015-08-09,2015-08-11,First Class,High
TU-2015-NZ8565134-42270,NZ-8565134,2887,2015-09-23,2015-09-27,Standard Class,Medium
TU-2015-PB9105134-42095,PB-9105134,2848,2015-04-01,2015-04-05,Standard Class,High
TU-2015-PF9120134-42137,PF-9120134,2862,2015-05-13,2015-05-20,Standard Class,Medium
TU-2015-PH8790134-42185,PH-8790134,2904,2015-06-30,2015-07-04,Standard Class,Medium
TU-2015-PJ8835134-42133,PJ-8835134,2882,2015-05-09,2015-05-11,Second Class,High
TU-2015-PJ8835134-42327,PJ-8835134,2861,2015-11-19,2015-11-25,Standard Class,Medium
TU-2015-PS8970134-42245,PS-8970134,2882,2015-08-29,2015-09-02,Standard Class,High
TU-2015-PS9045134-42190,PS-9045134,2887,2015-07-05,2015-07-10,Standard Class,Medium
TU-2015-PT9090134-42008,PT-9090134,2859,2015-01-04,2015-01-08,Standard Class,High
TU-2015-PV8985134-42167,PV-8985134,2852,2015-06-12,2015-06-18,Standard Class,Medium
TU-2015-QJ9255134-42076,QJ-9255134,2891,2015-03-13,2015-03-20,Standard Class,Low
TU-2015-RA9285134-42007,RA-9285134,2882,2015-01-03,2015-01-07,Standard Class,Medium
TU-2015-RA9885134-42104,RA-9885134,2863,2015-04-10,2015-04-13,Second Class,Medium
TU-2015-RA9885134-42244,RA-9885134,2882,2015-08-28,2015-09-02,Standard Class,Medium
TU-2015-RB9360134-42147,RB-9360134,2867,2015-05-23,2015-05-23,Same Day,Medium
TU-2015-RB9360134-42276,RB-9360134,2873,2015-09-29,2015-10-05,Standard Class,Medium
TU-2015-RB9645134-42130,RB-9645134,2863,2015-05-06,2015-05-11,Standard Class,Medium
TU-2015-RB9705134-42122,RB-9705134,2890,2015-04-28,2015-04-29,First Class,Critical
TU-2015-RD9810134-42132,RD-9810134,2858,2015-05-08,2015-05-13,Standard Class,Medium
TU-2015-RD9930134-42341,RD-9930134,2902,2015-12-03,2015-12-06,First Class,High
TU-2015-RE9450134-42017,RE-9450134,2882,2015-01-13,2015-01-17,Second Class,High
TU-2015-RM9675134-42228,RM-9675134,2873,2015-08-12,2015-08-14,Second Class,Medium
TU-2015-RM9750134-42266,RM-9750134,2871,2015-09-19,2015-09-25,Standard Class,Medium
TU-2015-RR9525134-42280,RR-9525134,2930,2015-10-03,2015-10-06,Second Class,Medium
TU-2015-SA10830134-42359,SA-10830134,2926,2015-12-21,2015-12-28,Standard Class,Medium
TU-2015-SB10170134-42256,SB-10170134,2850,2015-09-09,2015-09-11,Second Class,High
TU-2015-SB10170134-42343,SB-10170134,2879,2015-12-05,2015-12-07,First Class,Medium
TU-2015-SB10290134-42165,SB-10290134,2837,2015-06-10,2015-06-12,Second Class,Critical
TU-2015-SB10290134-42178,SB-10290134,2882,2015-06-23,2015-06-28,Second Class,Medium
TU-2015-SC10050134-42216,SC-10050134,2882,2015-07-31,2015-08-03,First Class,Medium
TU-2015-SC10260134-42192,SC-10260134,2882,2015-07-07,2015-07-13,Standard Class,Low
TU-2015-SC10440134-42277,SC-10440134,2844,2015-09-30,2015-10-02,First Class,High
TU-2015-SC10680134-42180,SC-10680134,2905,2015-06-25,2015-06-29,Standard Class,High
TU-2015-SC10725134-42278,SC-10725134,2882,2015-10-01,2015-10-04,First Class,Medium
TU-2015-SC10770134-42185,SC-10770134,2931,2015-06-30,2015-07-04,Standard Class,Medium
TU-2015-SJ10125134-42075,SJ-10125134,2890,2015-03-12,2015-03-14,Second Class,High
TU-2015-SJ10215134-42013,SJ-10215134,2904,2015-01-09,2015-01-15,Standard Class,Medium
TU-2015-SK9990134-42339,SK-9990134,2882,2015-12-01,2015-12-05,Standard Class,High
TU-2015-SM10950134-42265,SM-10950134,2884,2015-09-18,2015-09-24,Standard Class,Medium
TU-2015-SN10560134-42356,SN-10560134,2862,2015-12-18,2015-12-22,Standard Class,Medium
TU-2015-SP10650134-42200,SP-10650134,2891,2015-07-15,2015-07-19,Standard Class,High
TU-2015-SS10410134-42238,SS-10410134,2925,2015-08-22,2015-08-26,Standard Class,Medium
TU-2015-SS10410134-42252,SS-10410134,2859,2015-09-05,2015-09-11,Standard Class,Medium
TU-2015-SV10785134-42340,SV-10785134,2882,2015-12-02,2015-12-06,Standard Class,Medium
TU-2015-SV10815134-42117,SV-10815134,2882,2015-04-23,2015-04-29,Standard Class,Low
TU-2015-SW10275134-42311,SW-10275134,2908,2015-11-03,2015-11-05,First Class,Medium
TU-2015-SW10350134-42024,SW-10350134,2882,2015-01-20,2015-01-23,Second Class,Medium
TU-2015-SW10755134-42315,SW-10755134,2882,2015-11-07,2015-11-10,Second Class,Medium
TU-2015-TB11250134-42214,TB-11250134,2857,2015-07-29,2015-08-04,Standard Class,Medium
TU-2015-TB11250134-42253,TB-11250134,2888,2015-09-06,2015-09-11,Standard Class,Medium
TU-2015-TB11280134-42204,TB-11280134,2840,2015-07-19,2015-07-23,Second Class,Medium
TU-2015-TB11520134-42263,TB-11520134,2869,2015-09-16,2015-09-20,Standard Class,Medium
TU-2015-TB11520134-42351,TB-11520134,2845,2015-12-13,2015-12-19,Standard Class,Medium
TU-2015-TD10995134-42068,TD-10995134,2891,2015-03-05,2015-03-09,Second Class,Medium
TU-2015-TG11640134-42329,TG-11640134,2882,2015-11-21,2015-11-23,Second Class,Medium
TU-2015-TP11130134-42077,TP-11130134,2846,2015-03-14,2015-03-14,Same Day,High
TU-2015-TS11340134-42040,TS-11340134,2891,2015-02-05,2015-02-07,Second Class,Critical
TU-2015-TS11370134-42351,TS-11370134,2882,2015-12-13,2015-12-17,Standard Class,High
TU-2015-TS11610134-42194,TS-11610134,2837,2015-07-09,2015-07-12,Second Class,High
TU-2015-TT11220134-42026,TT-11220134,2882,2015-01-22,2015-01-28,Standard Class,Medium
TU-2015-TW11025134-42076,TW-11025134,2882,2015-03-13,2015-03-17,Standard Class,High
TU-2015-VD11670134-42369,VD-11670134,2904,2015-12-31,2016-01-04,Second Class,Medium
TU-2015-VG11790134-42042,VG-11790134,2915,2015-02-07,2015-02-12,Standard Class,Medium
TU-2015-VP11730134-42207,VP-11730134,2844,2015-07-22,2015-07-27,Standard Class,Medium
TU-2015-VP11730134-42341,VP-11730134,2882,2015-12-03,2015-12-08,Standard Class,Medium
TU-2015-VW11775134-42312,VW-11775134,2881,2015-11-04,2015-11-09,Standard Class,High
TX-2012-FO4305135-41241,FO-4305135,2938,2012-11-28,2012-11-30,First Class,Critical
TX-2012-JJ5760135-41144,JJ-5760135,2940,2012-08-23,2012-08-23,Same Day,Critical
TX-2012-PS8760135-41164,PS-8760135,2938,2012-09-12,2012-09-16,Standard Class,Medium
TX-2012-TZ11580135-41020,TZ-11580135,2938,2012-04-21,2012-04-23,Second Class,High
TX-2013-MK8160135-41276,MK-8160135,2940,2013-01-02,2013-01-02,Same Day,Critical
TX-2013-RW9690135-41549,RW-9690135,2938,2013-10-02,2013-10-04,Second Class,Medium
TX-2013-TM11490135-41593,TM-11490135,2939,2013-11-15,2013-11-19,Standard Class,Medium
TX-2014-BT1485135-41977,BT-1485135,2938,2014-12-04,2014-12-06,Second Class,Medium
TX-2014-MF8250135-41776,MF-8250135,2938,2014-05-17,2014-05-24,Standard Class,Medium
TX-2014-PW9030135-41809,PW-9030135,2939,2014-06-19,2014-06-23,Standard Class,High
TX-2014-SC10770135-41993,SC-10770135,2938,2014-12-20,2014-12-22,Second Class,High
TX-2015-BT1440135-42053,BT-1440135,2938,2015-02-18,2015-02-24,Standard Class,Medium
TX-2015-ES4020135-42025,ES-4020135,2940,2015-01-21,2015-01-23,Second Class,High
TX-2015-JE5610135-42175,JE-5610135,2940,2015-06-20,2015-06-25,Standard Class,High
TX-2015-KT6480135-42153,KT-6480135,2938,2015-05-29,2015-06-02,Standard Class,High
TX-2015-LL6840135-42327,LL-6840135,2938,2015-11-19,2015-11-24,Standard Class,Medium
TZ-2012-CJ1875129-41163,CJ-1875129,2810,2012-09-11,2012-09-16,Second Class,Medium
TZ-2012-CM1815129-41213,CM-1815129,2820,2012-10-31,2012-11-02,Second Class,High
TZ-2012-CS2175129-40926,CS-2175129,2809,2012-01-18,2012-01-21,First Class,Medium
TZ-2012-JG5115129-40911,JG-5115129,2810,2012-01-03,2012-01-08,Standard Class,Medium
TZ-2012-NK8490129-41194,NK-8490129,2822,2012-10-12,2012-10-17,Standard Class,Medium
TZ-2012-RP9270129-41240,RP-9270129,2820,2012-11-27,2012-11-30,Second Class,High
TZ-2012-RW9690129-41062,RW-9690129,2810,2012-06-02,2012-06-08,Standard Class,Medium
TZ-2012-SW10455129-41257,SW-10455129,2813,2012-12-14,2012-12-19,Standard Class,Medium
TZ-2012-TR11325129-41031,TR-11325129,2810,2012-05-02,2012-05-04,First Class,Critical
TZ-2012-XP11865129-41107,XP-11865129,2810,2012-07-17,2012-07-22,Standard Class,Medium
TZ-2013-CK2760129-41519,CK-2760129,2809,2013-09-02,2013-09-09,Standard Class,Medium
TZ-2013-EM3810129-41514,EM-3810129,2810,2013-08-28,2013-08-28,Same Day,High
TZ-2013-JE5610129-41275,JE-5610129,2809,2013-01-01,2013-01-06,Standard Class,Medium
TZ-2013-KT6480129-41514,KT-6480129,2812,2013-08-28,2013-09-01,Standard Class,Medium
TZ-2013-MO7800129-41608,MO-7800129,2810,2013-11-30,2013-12-05,Second Class,Medium
TZ-2013-SG10080129-41524,SG-10080129,2810,2013-09-07,2013-09-12,Standard Class,Medium
TZ-2013-TG11640129-41399,TG-11640129,2810,2013-05-05,2013-05-05,Same Day,High
TZ-2013-TN11040129-41600,TN-11040129,2821,2013-11-22,2013-11-26,Standard Class,Medium
TZ-2014-AP915129-41906,AP-915129,2810,2014-09-24,2014-09-28,Standard Class,Medium
TZ-2014-BD1635129-41905,BD-1635129,2820,2014-09-23,2014-09-25,Second Class,High
TZ-2014-CV2805129-41655,CV-2805129,2815,2014-01-16,2014-01-19,First Class,Critical
TZ-2014-EH4185129-41692,EH-4185129,2815,2014-02-22,2014-02-28,Standard Class,Medium
TZ-2014-HH5010129-41906,HH-5010129,2810,2014-09-24,2014-09-24,Same Day,Critical
TZ-2014-JD5790129-41672,JD-5790129,2811,2014-02-02,2014-02-06,Standard Class,High
TZ-2014-JJ5760129-41878,JJ-5760129,2810,2014-08-27,2014-08-29,Second Class,High
TZ-2014-JP5520129-41786,JP-5520129,2810,2014-05-27,2014-05-29,Second Class,Medium
TZ-2014-KB6240129-41655,KB-6240129,2814,2014-01-16,2014-01-19,First Class,Critical
TZ-2014-LW6825129-41829,LW-6825129,2818,2014-07-09,2014-07-11,First Class,Medium
TZ-2014-MG7695129-41663,MG-7695129,2819,2014-01-24,2014-01-24,Same Day,High
TZ-2014-MG7875129-41966,MG-7875129,2809,2014-11-23,2014-11-27,Second Class,Medium
TZ-2014-MK7905129-41831,MK-7905129,2810,2014-07-11,2014-07-17,Standard Class,Low
TZ-2014-MT7815129-41843,MT-7815129,2825,2014-07-23,2014-07-24,First Class,High
TZ-2014-PB9210129-41860,PB-9210129,2810,2014-08-09,2014-08-13,Second Class,High
TZ-2014-PM9135129-41952,PM-9135129,2809,2014-11-09,2014-11-13,Standard Class,High
TZ-2014-RH9600129-41853,RH-9600129,2810,2014-08-02,2014-08-08,Standard Class,Medium
TZ-2014-SC10050129-42000,SC-10050129,2820,2014-12-27,2015-01-01,Standard Class,Medium
TZ-2014-SM10950129-41731,SM-10950129,2812,2014-04-02,2014-04-08,Standard Class,Medium
TZ-2014-TS11370129-41643,TS-11370129,2810,2014-01-04,2014-01-08,Standard Class,High
TZ-2014-TT11460129-41667,TT-11460129,2810,2014-01-28,2014-02-02,Standard Class,Medium
TZ-2014-VP11760129-41721,VP-11760129,2809,2014-03-23,2014-03-27,Standard Class,Medium
TZ-2015-AF870129-42259,AF-870129,2814,2015-09-12,2015-09-17,Second Class,Medium
TZ-2015-AG330129-42326,AG-330129,2810,2015-11-18,2015-11-18,Same Day,Critical
TZ-2015-AG525129-42341,AG-525129,2823,2015-12-03,2015-12-08,Standard Class,High
TZ-2015-AG900129-42173,AG-900129,2810,2015-06-18,2015-06-22,Standard Class,Medium
TZ-2015-BE1410129-42056,BE-1410129,2824,2015-02-21,2015-02-23,Second Class,Critical
TZ-2015-BM1785129-42285,BM-1785129,2810,2015-10-08,2015-10-11,Second Class,Critical
TZ-2015-CG2520129-42094,CG-2520129,2810,2015-03-31,2015-04-04,Standard Class,High
TZ-2015-CK2325129-42369,CK-2325129,2810,2015-12-31,2016-01-06,Standard Class,Medium
TZ-2015-CM1815129-42308,CM-1815129,2810,2015-10-31,2015-11-04,Standard Class,High
TZ-2015-CM2115129-42349,CM-2115129,2810,2015-12-11,2015-12-15,Standard Class,Medium
TZ-2015-CS1845129-42340,CS-1845129,2817,2015-12-02,2015-12-02,Same Day,Critical
TZ-2015-CS1950129-42234,CS-1950129,2826,2015-08-18,2015-08-21,First Class,Medium
TZ-2015-CS2175129-42312,CS-2175129,2824,2015-11-04,2015-11-09,Standard Class,Medium
TZ-2015-DH3675129-42132,DH-3675129,2814,2015-05-08,2015-05-13,Standard Class,Medium
TZ-2015-DR2940129-42061,DR-2940129,2810,2015-02-26,2015-03-01,First Class,High
TZ-2015-HE4800129-42308,HE-4800129,2810,2015-10-31,2015-11-04,Standard Class,Medium
TZ-2015-JA5970129-42369,JA-5970129,2810,2015-12-31,2016-01-03,First Class,High
TZ-2015-JD5895129-42096,JD-5895129,2817,2015-04-02,2015-04-04,Second Class,Medium
TZ-2015-JE5610129-42194,JE-5610129,2820,2015-07-09,2015-07-13,Standard Class,High
TZ-2015-JF5295129-42173,JF-5295129,2816,2015-06-18,2015-06-21,First Class,High
TZ-2015-JL5835129-42056,JL-5835129,2810,2015-02-21,2015-02-26,Standard Class,Medium
TZ-2015-JS5940129-42235,JS-5940129,2810,2015-08-19,2015-08-24,Standard Class,Medium
TZ-2015-KH6690129-42131,KH-6690129,2820,2015-05-07,2015-05-09,First Class,High
TZ-2015-LT7110129-42314,LT-7110129,2820,2015-11-06,2015-11-08,First Class,Medium
TZ-2015-LW6825129-42313,LW-6825129,2820,2015-11-05,2015-11-08,First Class,Critical
TZ-2015-MD7350129-42133,MD-7350129,2818,2015-05-09,2015-05-14,Standard Class,Medium
TZ-2015-MY8295129-42253,MY-8295129,2810,2015-09-06,2015-09-08,First Class,High
TZ-2015-NH8610129-42298,NH-8610129,2824,2015-10-21,2015-10-27,Standard Class,Medium
TZ-2015-RH9555129-42343,RH-9555129,2813,2015-12-05,2015-12-07,Second Class,High
TZ-2015-SS10140129-42340,SS-10140129,2810,2015-12-02,2015-12-06,Standard Class,High
TZ-2015-TB11175129-42153,TB-11175129,2824,2015-05-29,2015-05-31,Second Class,Medium
TZ-2015-TH11115129-42250,TH-11115129,2810,2015-09-03,2015-09-07,Standard Class,Medium
TZ-2015-TT11220129-42252,TT-11220129,2810,2015-09-05,2015-09-09,Standard Class,High
UG-2012-AG390136-41069,AG-390136,2941,2012-06-09,2012-06-13,Standard Class,High
UG-2012-MO7500136-40949,MO-7500136,2944,2012-02-10,2012-02-13,First Class,High
UG-2013-BE1335136-41502,BE-1335136,2944,2013-08-16,2013-08-18,Second Class,Medium
UG-2013-LH6750136-41611,LH-6750136,2944,2013-12-03,2013-12-09,Standard Class,Medium
UG-2013-MY7380136-41420,MY-7380136,2944,2013-05-26,2013-05-29,First Class,Critical
UG-2013-NS8640136-41420,NS-8640136,2944,2013-05-26,2013-06-02,Standard Class,Medium
UG-2013-SG10605136-41441,SG-10605136,2942,2013-06-16,2013-06-21,Standard Class,High
UG-2014-BP1185136-41870,BP-1185136,2944,2014-08-19,2014-08-24,Standard Class,Medium
